simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
3181,6,7,P1|P15,P20|P3,P14|P19,true
3182,6,7,P10|P7,P15|P2,P11|P20,true
3183,7,8,P19|P8,P1|P16,P15|P3,true
3184,1,2,P12|P5,P16|P7,P15|P3,true
3185,6,7,P14|P20,P1|P10,P19|P3,true
3188,3,4,P15|P2,P6|P9,P7|P8,true
3190,3,4,P18|P8,P13|P4,P15|P6,true
3193,5,6,P10|P20,P17|P18,P2|P9,true
3194,8,9,P20|P4,P14|P7,P13|P16,true
3196,2,3,P10|P5,P14|P18,P15|P17,true
3197,9,10,P17|P19,P13|P5,P12|P8,true
3198,7,8,P7|P8,P18|P2,P3|P4,true
3200,1,2,P15|P17,P2|P20,P13|P4,true
3201,2,3,P12|P4,P11|P6,P1|P17,true
3203,2,3,P1|P3,P16|P18,P6|P9,true
3204,8,9,P13|P8,P15|P20,P1|P6,true
3206,4,5,P10|P11,P3|P9,P16|P17,true
3207,5,6,P18|P3,P1|P16,P12|P5,true
3208,3,4,P13|P18,P19|P4,P12|P2,true
3208,7,8,P6|P8,P14|P3,P11|P12,true
3208,8,9,P10|P16,P2|P9,P15|P7,true
3209,3,4,P10|P5,P14|P8,P16|P18,true
3209,7,8,P10|P18,P1|P20,P3|P7,true
3210,2,3,P11|P15,P12|P19,P4|P8,true
3212,3,4,P20|P3,P4|P7,P18|P19,true
3213,5,6,P3|P4,P1|P15,P13|P20,true
3213,7,8,P6|P8,P14|P5,P10|P13,true
3214,1,2,P1|P8,P11|P3,P16|P20,true
3217,2,3,P1|P2,P10|P13,P18|P6,true
3217,5,6,P19|P6,P14|P2,P13|P17,true
3219,7,8,P5|P6,P1|P18,P12|P20,true
3222,7,8,P17|P4,P18|P8,P16|P6,true
3224,5,6,P13|P9,P16|P18,P16|P20,true
3225,3,4,P3|P6,P1|P14,P12|P13,true
3225,7,8,P10|P13,P15|P18,P12|P5,true
3227,6,7,P11|P15,P10|P8,P4|P5,true
3231,5,6,P17|P20,P1|P16,P4|P8,true
3232,3,4,P17|P4,P11|P20,P2|P9,true
3236,6,7,P15|P17,P4|P5,P20|P7,true
3242,7,8,P1|P17,P18|P4,P14|P15,true
3243,4,5,P10|P4,P11|P8,P1|P18,true
3244,8,9,P12|P17,P11|P14,P10|P19,true
3249,2,3,P16|P19,P10|P17,P1|P7,true
3250,2,3,P12|P16,P11|P2,P1|P6,true
3250,9,10,P18|P3,P1|P14,P19|P2,true
3251,6,7,P11|P13,P12|P6,P12|P8,true
3252,4,5,P14|P5,P6|P8,P15|P2,true
3254,6,7,P15|P5,P6|P8,P1|P3,true
3255,9,10,P17|P9,P13|P16,P11|P19,true
3256,1,2,P17|P18,P20|P3,P6|P8,true
3256,1,2,P6|P8,P11|P7,P17|P18,true
3265,4,5,P19|P4,P18|P2,P1|P3,true
3265,6,7,P18|P8,P1|P16,P12|P7,true
3266,8,9,P18|P6,P17|P20,P11|P2,true
3268,7,8,P2|P6,P14|P15,P13|P7,true
3269,4,5,P10|P4,P14|P20,P2|P6,true
3269,8,9,P1|P19,P10|P6,P20|P7,true
3270,8,9,P1|P20,P14|P16,P15|P2,true
3274,4,5,P1|P10,P16|P9,P12|P7,true
3274,5,6,P15|P19,P13|P2,P13|P6,true
3278,2,3,P13|P19,P16|P5,P1|P18,true
3280,2,3,P12|P13,P15|P9,P14|P17,true
3284,7,8,P17|P5,P15|P9,P18|P2,true
3286,9,10,P4|P5,P13|P3,P1|P14,true
3288,2,3,P12|P20,P13|P15,P10|P3,true
3288,7,8,P12|P16,P6|P9,P11|P15,true
3288,9,10,P18|P9,P11|P3,P3|P4,true
3289,9,10,P16|P7,P12|P3,P8|P9,true
3290,3,4,P11|P18,P13|P14,P15|P16,true
3290,9,10,P10|P5,P13|P7,P1|P3,true
3291,2,3,P10|P9,P11|P4,P17|P18,true
3294,8,9,P1|P19,P15|P6,P11|P3,true
3295,6,7,P13|P19,P5|P6,P12|P8,true
3297,4,5,P16|P18,P10|P20,P5|P9,true
3298,6,7,P2|P9,P14|P17,P17|P20,true
3299,2,3,P17|P6,P19|P4,P10|P2,true
3299,4,5,P12|P9,P11|P19,P1|P2,true
3300,6,7,P18|P8,P1|P9,P10|P5,true
3301,9,10,P18|P5,P10|P17,P20|P7,true
3302,4,5,P18|P4,P16|P19,P10|P11,true
3305,9,10,P13|P15,P1|P12,P11|P12,true
3307,1,2,P11|P13,P10|P6,P15|P19,true
3307,2,3,P15|P19,P11|P13,P10|P16,true
3311,4,5,P1|P7,P16|P18,P5|P8,true
3312,3,4,P7|P9,P19|P6,P11|P14,true
3313,8,9,P15|P16,P19|P9,P17|P5,true
3314,8,9,P1|P4,P14|P15,P6|P7,true
3316,7,8,P18|P20,P19|P3,P6|P7,true
3316,8,9,P15|P4,P12|P17,P18|P6,true
3317,8,9,P6|P8,P10|P12,P13|P4,true
3318,2,3,P14|P4,P19|P9,P1|P17,true
3319,5,6,P3|P6,P15|P19,P7|P8,true
3323,1,2,P10|P8,P14|P5,P15|P20,true
3323,9,10,P17|P19,P10|P11,P11|P9,true
3324,2,3,P1|P3,P18|P6,P16|P19,true
3324,6,7,P16|P4,P10|P14,P17|P5,true
3324,9,10,P7|P9,P3|P5,P3|P4,true
3325,4,5,P12|P13,P10|P6,P7|P8,true
3328,2,3,P18|P6,P17|P3,P12|P19,true
3330,7,8,P5|P6,P10|P12,P10|P18,true
3331,2,3,P18|P9,P11|P14,P7|P8,true
3332,7,8,P18|P6,P11|P7,P15|P16,true
3333,4,5,P11|P19,P12|P7,P10|P2,true
3333,8,9,P12|P20,P11|P7,P18|P9,true
3334,2,3,P4|P7,P12|P2,P19|P20,true
3336,6,7,P14|P17,P13|P4,P11|P20,true
3336,7,8,P14|P17,P11|P20,P3|P6,true
3338,4,5,P1|P9,P13|P8,P16|P2,true
3343,3,4,P16|P7,P18|P19,P11|P6,true
3351,2,3,P14|P7,P11|P12,P1|P8,true
3351,6,7,P10|P16,P15|P20,P12|P3,true
3353,3,4,P3|P8,P10|P20,P13|P15,true
3357,2,3,P10|P14,P18|P9,P19|P20,true
3358,9,10,P2|P9,P3|P4,P16|P18,true
3359,7,8,P12|P19,P15|P20,P6|P7,true
3362,4,5,P13|P5,P14|P9,P1|P14,true
3363,7,8,P1|P8,P19|P3,P13|P4,true
3365,2,3,P12|P7,P1|P17,P3|P5,true
3365,4,5,P16|P18,P17|P9,P10|P13,true
3366,4,5,P3|P9,P18|P5,P10|P14,true
3366,9,10,P10|P5,P17|P19,P16|P17,true
3367,4,5,P11|P4,P10|P17,P1|P13,true
3367,9,10,P12|P19,P13|P4,P13|P18,true
3374,8,9,P3|P8,P1|P13,P15|P2,true
3377,9,10,P13|P5,P17|P8,P1|P12,true
3378,9,10,P15|P5,P11|P20,P18|P8,true
3379,4,5,P10|P14,P15|P18,P1|P7,true
3380,6,7,P14|P19,P3|P5,P5|P6,true
3380,8,9,P14|P3,P11|P9,P13|P6,true
3381,8,9,P20|P7,P14|P15,P1|P18,true
3384,9,10,P19|P2,P12|P6,P10|P11,true
3386,4,5,P16|P7,P3|P8,P18|P2,true
3386,9,10,P14|P8,P17|P7,P13|P6,true
3387,4,5,P16|P17,P7|P9,P11|P3,true
3389,9,10,P4|P5,P11|P12,P13|P19,true
3391,8,9,P11|P7,P1|P3,P10|P18,true
3391,9,10,P15|P9,P14|P8,P1|P19,true
3392,5,6,P10|P12,P1|P17,P4|P7,true
3394,9,10,P4|P6,P13|P14,P15|P19,true
3395,6,7,P17|P18,P16|P6,P2|P5,true
3396,5,6,P15|P9,P2|P3,P20|P6,true
3397,4,5,P17|P4,P1|P6,P7|P9,true
3398,1,2,P17|P19,P1|P12,P6|P9,true
3398,9,10,P7|P8,P18|P19,P13|P9,true
3399,7,8,P2|P9,P18|P5,P12|P17,true
3400,5,6,P3|P8,P10|P2,P11|P5,true
3402,4,5,P10|P4,P11|P15,P11|P19,true
3403,1,2,P10|P15,P1|P16,P7|P9,true
3407,1,2,P1|P5,P19|P7,P11|P8,true
3408,1,2,P10|P11,P1|P20,P4|P7,true
3408,7,8,P20|P7,P11|P12,P17|P4,true
3409,7,8,P20|P9,P19|P7,P16|P7,true
3410,3,4,P11|P19,P18|P8,P16|P7,true
3410,5,6,P1|P5,P14|P15,P18|P20,true
3413,7,8,P19|P20,P1|P8,P17|P2,true
3417,3,4,P17|P6,P1|P15,P14|P19,true
3417,5,6,P1|P7,P12|P20,P11|P15,true
3418,4,5,P5|P6,P11|P3,P10|P18,true
3419,7,8,P18|P20,P10|P19,P5|P8,true
3419,8,9,P1|P9,P14|P19,P10|P3,true
3421,3,4,P16|P18,P11|P2,P1|P12,true
3421,7,8,P12|P20,P13|P14,P14|P15,true
3424,8,9,P6|P8,P14|P2,P17|P20,true
3427,9,10,P19|P5,P1|P14,P20|P8,true
3430,6,7,P2|P9,P16|P17,P12|P13,true
3431,6,7,P13|P14,P1|P4,P2|P9,true
3432,6,7,P11|P18,P1|P9,P2|P8,true
3433,8,9,P2|P3,P13|P6,P12|P19,true
3437,2,3,P1|P9,P14|P5,P11|P18,true
3437,3,4,P6|P7,P10|P16,P13|P18,true
3437,4,5,P10|P15,P12|P3,P5|P6,true
3437,8,9,P11|P19,P16|P5,P2|P9,true
3437,8,9,P2|P9,P10|P6,P11|P19,true
3438,8,9,P3|P8,P12|P17,P1|P10,true
3438,8,9,P1|P10,P19|P9,P3|P8,true
3439,5,6,P15|P3,P1|P6,P13|P20,true
3439,7,8,P17|P19,P13|P3,P5|P8,true
3441,3,4,P18|P9,P1|P2,P14|P20,true
3443,6,7,P16|P7,P13|P9,P17|P8,true
3444,7,8,P16|P6,P11|P2,P1|P5,true
3446,7,8,P11|P2,P5|P6,P17|P18,true
3447,2,3,P4|P9,P19|P8,P16|P7,true
3447,4,5,P11|P13,P14|P2,P20|P3,true
3452,3,4,P5|P8,P13|P20,P15|P19,true
3457,3,4,P16|P18,P10|P3,P10|P8,true
3457,9,10,P13|P18,P15|P5,P12|P2,true
3459,6,7,P12|P13,P19|P8,P16|P4,true
3460,5,6,P17|P20,P12|P15,P11|P5,true
3460,6,7,P7|P8,P1|P9,P15|P6,true
3466,6,7,P2|P4,P10|P16,P18|P5,true
3467,3,4,P20|P5,P16|P17,P13|P6,true
3467,4,5,P19|P2,P18|P8,P15|P17,true
3468,8,9,P12|P3,P20|P4,P13|P17,true
3472,7,8,P13|P7,P14|P20,P2|P4,true
3473,5,6,P5|P6,P16|P4,P15|P7,true
3474,2,3,P10|P18,P17|P4,P11|P8,true
3474,6,7,P10|P17,P2|P7,P3|P7,true
3475,6,7,P16|P3,P11|P5,P1|P2,true
3480,3,4,P18|P8,P11|P7,P10|P3,true
3482,8,9,P15|P3,P18|P4,P18|P6,true
3484,7,8,P13|P19,P10|P7,P11|P8,true
3484,9,10,P1|P5,P4|P6,P10|P17,true
3489,9,10,P13|P15,P6|P7,P14|P8,true
3493,1,2,P18|P19,P12|P16,P17|P8,true
3493,9,10,P12|P19,P13|P2,P6|P9,true
3494,1,2,P10|P8,P14|P16,P18|P20,true
3496,9,10,P13|P2,P17|P7,P11|P6,true
3501,4,5,P11|P4,P17|P8,P2|P9,true
3502,9,10,P18|P4,P15|P20,P1|P15,true
3503,4,5,P1|P20,P14|P2,P19|P5,true
3504,3,4,P2|P3,P15|P17,P11|P7,true
3504,5,6,P10|P5,P7|P9,P11|P12,true
3505,1,2,P5|P7,P15|P19,P12|P20,true
3509,9,10,P5|P7,P18|P3,P2|P6,true
3510,6,7,P12|P13,P17|P7,P14|P17,true
3510,7,8,P3|P5,P15|P20,P10|P20,true
3510,9,10,P14|P7,P13|P15,P19|P9,true
3511,6,7,P2|P9,P12|P4,P11|P6,true
3511,7,8,P11|P6,P2|P9,P12|P20,true
3513,4,5,P1|P15,P12|P17,P18|P19,true
3515,7,8,P14|P6,P1|P13,P1|P2,true
3519,4,5,P11|P17,P6|P8,P19|P9,true
3520,4,5,P1|P14,P12|P7,P18|P5,true
3521,5,6,P16|P5,P11|P15,P10|P11,true
3522,2,3,P11|P13,P12|P14,P10|P7,true
3522,2,3,P10|P7,P17|P9,P11|P13,true
3524,6,7,P3|P9,P10|P13,P18|P6,true
3528,7,8,P1|P6,P10|P9,P12|P14,true
3528,9,10,P10|P7,P13|P2,P2|P8,true
3529,7,8,P10|P6,P20|P9,P3|P9,true
3529,8,9,P2|P8,P13|P7,P18|P19,true
3530,3,4,P3|P4,P8|P9,P19|P6,true
3532,7,8,P12|P4,P1|P2,P3|P8,true
3533,1,2,P15|P9,P10|P13,P1|P3,true
3534,5,6,P15|P9,P12|P5,P13|P17,true
3534,8,9,P10|P4,P11|P9,P1|P6,true
3535,6,7,P15|P20,P12|P17,P18|P9,true
3540,1,2,P10|P14,P12|P18,P1|P8,true
3540,2,3,P5|P6,P11|P2,P19|P3,true
3542,4,5,P14|P16,P4|P5,P12|P18,true
3544,7,8,P13|P17,P15|P4,P11|P12,true
3546,9,10,P12|P18,P11|P14,P19|P6,true
3550,4,5,P11|P4,P10|P13,P5|P8,true
3550,7,8,P2|P6,P4|P5,P16|P17,true
3550,8,9,P20|P4,P3|P8,P10|P3,true
3551,8,9,P20|P8,P10|P17,P16|P7,true
3555,8,9,P11|P2,P12|P16,P15|P18,true
3558,1,2,P6|P7,P2|P4,P16|P17,true
3559,1,2,P18|P8,P11|P2,P20|P3,true
3560,3,4,P5|P9,P18|P2,P15|P17,true
3560,7,8,P3|P6,P12|P8,P10|P9,true
3561,5,6,P13|P15,P1|P4,P17|P7,true
3562,5,6,P14|P15,P12|P20,P2|P8,true
3562,7,8,P10|P6,P1|P2,P13|P3,true
3562,8,9,P10|P6,P13|P3,P12|P17,true
3564,1,2,P15|P8,P18|P4,P5|P7,true
3566,5,6,P2|P6,P14|P18,P10|P12,true
3573,5,6,P3|P8,P11|P18,P1|P19,true
3574,6,7,P13|P7,P14|P15,P20|P6,true
3577,2,3,P4|P5,P16|P17,P13|P3,true
3580,2,3,P11|P12,P16|P6,P8|P9,true
3582,5,6,P12|P19,P13|P7,P13|P14,true
3584,4,5,P3|P4,P10|P8,P11|P7,true
3586,9,10,P15|P17,P1|P4,P2|P9,true
3589,9,10,P6|P9,P19|P20,P15|P17,true
3591,4,5,P11|P15,P12|P2,P16|P9,true
3591,6,7,P14|P17,P1|P12,P16|P3,true
3592,5,6,P3|P4,P14|P17,P10|P16,true
3593,9,10,P10|P9,P12|P4,P3|P6,true
3599,1,2,P3|P5,P10|P13,P15|P9,true
3604,3,4,P11|P16,P3|P8,P10|P9,true
3604,6,7,P5|P6,P15|P16,P2|P20,true
3604,7,8,P13|P9,P1|P19,P15|P20,true
3606,5,6,P14|P2,P18|P19,P15|P4,true
3608,4,5,P11|P3,P15|P4,P2|P7,true
3609,6,7,P10|P8,P14|P2,P16|P20,true
3612,1,2,P17|P18,P14|P16,P2|P8,true
3618,3,4,P10|P13,P20|P4,P19|P2,true
3619,8,9,P13|P8,P1|P15,P17|P20,true
3620,2,3,P10|P18,P17|P3,P1|P2,true
3621,6,7,P13|P18,P14|P7,P11|P17,true
3621,9,10,P18|P6,P20|P8,P1|P19,true
3622,7,8,P14|P17,P11|P8,P2|P8,true
3624,5,6,P11|P17,P5|P6,P18|P2,true
3624,7,8,P17|P8,P14|P5,P12|P19,true
3627,7,8,P19|P9,P3|P8,P15|P4,true
3629,2,3,P15|P17,P18|P4,P4|P7,true
3631,8,9,P16|P7,P12|P19,P10|P17,true
3634,6,7,P1|P16,P13|P15,P13|P19,true
3635,6,7,P3|P6,P12|P9,P17|P19,true
3638,9,10,P18|P8,P4|P5,P20|P3,true
3642,3,4,P10|P15,P3|P5,P2|P9,true
3644,2,3,P12|P3,P14|P8,P13|P7,true
3645,8,9,P13|P5,P2|P20,P15|P4,true
3646,5,6,P18|P4,P1|P13,P20|P9,true
3650,2,3,P10|P12,P13|P2,P4|P5,true
3650,5,6,P11|P14,P19|P9,P18|P5,true
3650,6,7,P18|P5,P11|P14,P15|P7,true
3650,7,8,P13|P17,P14|P19,P3|P5,true
3652,5,6,P10|P3,P14|P4,P15|P20,true
3655,7,8,P16|P2,P11|P3,P15|P6,true
3659,4,5,P16|P18,P14|P5,P6|P8,true
3659,6,7,P1|P13,P16|P17,P3|P4,true
3660,9,10,P5|P8,P13|P17,P12|P18,true
3665,7,8,P4|P9,P3|P6,P7|P8,true
3665,9,10,P13|P16,P10|P4,P1|P19,true
3666,7,8,P13|P9,P18|P20,P5|P7,true
3667,7,8,P10|P6,P17|P8,P11|P7,true
3675,7,8,P12|P19,P10|P8,P16|P7,true
3676,8,9,P15|P9,P5|P7,P13|P16,true
3677,5,6,P11|P5,P15|P3,P1|P2,true
3679,3,4,P15|P16,P1|P19,P12|P2,true
3679,9,10,P12|P16,P11|P13,P1|P5,true
3680,3,4,P14|P19,P12|P8,P11|P13,true
3683,1,2,P17|P20,P12|P15,P11|P6,true
3690,2,3,P3|P5,P12|P9,P8|P9,true
3690,5,6,P19|P7,P13|P5,P1|P2,true
3690,6,7,P11|P15,P13|P3,P20|P8,true
3693,1,2,P2|P3,P1|P18,P12|P15,true
3694,8,9,P12|P3,P1|P20,P2|P4,true
3695,6,7,P15|P16,P5|P7,P19|P4,true
3697,1,2,P10|P17,P12|P16,P2|P6,true
3697,6,7,P13|P6,P14|P4,P16|P19,true
3702,9,10,P16|P7,P14|P19,P19|P9,true
3704,6,7,P1|P11,P15|P7,P19|P20,true
3705,7,8,P15|P8,P11|P19,P14|P16,true
3709,6,7,P15|P17,P10|P2,P11|P7,true
3711,4,5,P6|P8,P18|P20,P14|P16,true
3713,2,3,P1|P3,P17|P19,P13|P4,true
3713,8,9,P6|P9,P12|P20,P18|P19,true
3714,3,4,P11|P14,P12|P6,P20|P4,true
3715,4,5,P10|P8,P13|P6,P1|P5,true
3716,9,10,P1|P2,P15|P8,P6|P9,true
3717,1,2,P10|P9,P2|P7,P3|P4,true
3718,7,8,P13|P6,P14|P20,P18|P20,true
3719,3,4,P1|P3,P18|P2,P7|P8,true
3723,7,8,P18|P2,P15|P7,P1|P9,true
3724,8,9,P14|P19,P10|P13,P18|P5,true
3726,1,2,P4|P9,P6|P7,P11|P18,true
3728,5,6,P3|P9,P19|P4,P14|P8,true
3728,7,8,P13|P18,P12|P14,P15|P19,true
3732,2,3,P12|P13,P11|P17,P14|P17,true
3732,9,10,P14|P18,P1|P12,P19|P9,true
3733,9,10,P3|P6,P16|P18,P14|P20,true
3734,9,10,P17|P2,P7|P9,P19|P9,true
3737,2,3,P6|P7,P16|P5,P12|P3,true
3737,8,9,P5|P8,P1|P20,P10|P20,true
3737,9,10,P13|P17,P16|P7,P10|P5,true
3738,3,4,P11|P18,P10|P3,P1|P16,true
3740,5,6,P20|P3,P19|P9,P14|P4,true
3743,9,10,P10|P14,P1|P15,P20|P8,true
3744,4,5,P14|P4,P1|P9,P17|P20,true
3744,9,10,P20|P4,P19|P6,P11|P3,true
3745,2,3,P12|P8,P1|P9,P13|P18,true
3747,5,6,P10|P5,P12|P6,P11|P14,true
3748,3,4,P12|P18,P14|P15,P17|P4,true
3748,9,10,P10|P11,P3|P4,P14|P17,true
3749,4,5,P12|P15,P19|P20,P14|P6,true
3750,5,6,P12|P17,P18|P6,P3|P9,true
3751,7,8,P12|P19,P4|P6,P18|P9,true
3752,7,8,P20|P9,P12|P8,P17|P3,true
3757,7,8,P14|P3,P18|P20,P20|P5,true
3758,8,9,P1|P4,P16|P8,P13|P8,true
3759,8,9,P10|P4,P1|P12,P16|P20,true
3760,6,7,P1|P9,P10|P16,P18|P7,true
3760,8,9,P13|P3,P20|P8,P18|P20,true
3760,9,10,P15|P6,P14|P7,P20|P7,true
3764,5,6,P12|P13,P14|P5,P10|P9,true
3765,1,2,P12|P9,P11|P2,P4|P6,true
3766,9,10,P18|P19,P13|P7,P11|P14,true
3768,2,3,P8|P9,P3|P4,P1|P20,true
3768,3,4,P19|P2,P13|P16,P18|P20,true
3768,7,8,P17|P2,P14|P7,P20|P4,true
3772,4,5,P13|P18,P16|P7,P19|P2,true
3772,5,6,P14|P6,P17|P4,P19|P20,true
3773,9,10,P19|P20,P15|P2,P16|P18,true
3774,8,9,P13|P20,P12|P3,P2|P4,true
3776,6,7,P12|P15,P1|P4,P1|P8,true
3777,6,7,P17|P19,P13|P15,P11|P3,true
3778,3,4,P16|P18,P10|P3,P12|P14,true
3779,4,5,P1|P3,P16|P2,P17|P20,true
3780,6,7,P16|P17,P14|P3,P5|P9,true
3780,8,9,P12|P18,P16|P6,P13|P4,true
3781,6,7,P17|P3,P18|P2,P12|P16,true
3782,1,2,P1|P7,P4|P6,P12|P9,true
3782,1,2,P12|P9,P11|P15,P1|P7,true
3783,7,8,P16|P18,P14|P15,P3|P5,true
3784,7,8,P12|P14,P7|P8,P18|P20,true
3784,8,9,P16|P3,P4|P6,P13|P5,true
3785,6,7,P4|P6,P20|P5,P11|P15,true
3786,3,4,P15|P5,P13|P9,P10|P16,true
3786,8,9,P18|P20,P1|P13,P16|P5,true
3787,5,6,P11|P18,P12|P14,P17|P3,true
3788,4,5,P1|P4,P14|P5,P10|P8,true
3792,5,6,P20|P3,P16|P4,P7|P9,true
3793,1,2,P2|P3,P10|P14,P17|P7,true
3793,9,10,P5|P9,P3|P6,P12|P7,true
3794,8,9,P10|P14,P13|P17,P13|P9,true
3797,4,5,P13|P3,P10|P6,P20|P9,true
3797,9,10,P12|P6,P20|P4,P5|P9,true
3798,7,8,P10|P9,P11|P19,P11|P14,true
3799,6,7,P16|P19,P13|P2,P11|P18,true
3799,6,7,P11|P18,P20|P4,P16|P19,true
3800,4,5,P16|P3,P19|P5,P1|P2,true
3800,5,6,P14|P8,P17|P18,P10|P15,true
3803,1,2,P14|P16,P5|P7,P13|P6,true
3803,8,9,P16|P8,P13|P18,P15|P4,true
3805,4,5,P1|P3,P11|P18,P11|P12,true
3806,2,3,P5|P6,P1|P16,P14|P4,true
3806,7,8,P11|P15,P13|P18,P12|P9,true
3806,9,10,P10|P14,P15|P18,P7|P9,true
3806,9,10,P7|P9,P1|P6,P10|P14,true
3807,9,10,P15|P5,P10|P17,P11|P9,true
3809,3,4,P13|P19,P15|P2,P12|P3,true
3810,1,2,P13|P17,P10|P5,P11|P3,true
3810,3,4,P16|P20,P4|P5,P1|P3,true
3815,7,8,P15|P16,P6|P7,P11|P3,true
3816,8,9,P3|P4,P15|P5,P10|P9,true
3820,5,6,P17|P4,P1|P6,P13|P7,true
3820,9,10,P1|P10,P17|P7,P6|P9,true
3821,2,3,P19|P20,P10|P13,P17|P5,true
3822,6,7,P18|P7,P15|P3,P1|P15,true
3824,8,9,P12|P4,P16|P18,P17|P19,true
3825,8,9,P4|P6,P13|P18,P16|P5,true
3825,8,9,P16|P5,P10|P17,P4|P6,true
3827,6,7,P10|P11,P16|P6,P15|P9,true
3827,9,10,P17|P7,P2|P6,P1|P18,true
3828,4,5,P2|P7,P3|P8,P19|P20,true
3830,7,8,P17|P19,P11|P14,P11|P5,true
3832,9,10,P17|P9,P14|P5,P16|P18,true
3834,4,5,P15|P2,P13|P18,P1|P12,true
3836,5,6,P13|P7,P11|P6,P16|P20,true
3839,9,10,P13|P3,P11|P16,P17|P7,true
3843,9,10,P11|P6,P17|P2,P18|P8,true
3844,9,10,P2|P3,P20|P5,P19|P20,true
3845,7,8,P1|P6,P12|P16,P18|P2,true
3845,8,9,P11|P13,P14|P9,P7|P8,true
3846,9,10,P16|P18,P17|P5,P14|P8,true
3847,1,2,P14|P16,P10|P18,P4|P7,true
3852,8,9,P2|P5,P14|P4,P12|P16,true
3854,1,2,P18|P8,P16|P7,P2|P5,true
3854,8,9,P13|P4,P17|P8,P10|P16,true
3855,7,8,P13|P16,P12|P8,P1|P11,true
3858,8,9,P19|P6,P11|P5,P14|P17,true
3861,2,3,P13|P7,P15|P2,P1|P3,true
3861,6,7,P10|P15,P14|P8,P11|P12,true
3861,9,10,P18|P19,P6|P7,P15|P17,true
3862,6,7,P16|P7,P20|P8,P18|P3,true
3863,8,9,P11|P16,P6|P7,P6|P9,true
3864,2,3,P20|P9,P3|P8,P11|P4,true
3867,1,2,P11|P8,P2|P9,P12|P15,true
3869,4,5,P17|P8,P11|P14,P10|P7,true
3871,7,8,P11|P16,P1|P3,P12|P18,true
3872,9,10,P11|P4,P15|P18,P2|P3,true
3873,3,4,P15|P3,P1|P9,P4|P6,true
3873,7,8,P16|P20,P12|P6,P17|P18,true
3875,3,4,P10|P4,P15|P7,P11|P20,true
3875,8,9,P10|P9,P17|P2,P14|P16,true
3878,5,6,P10|P13,P19|P4,P2|P7,true
3878,7,8,P14|P15,P10|P11,P12|P3,true
3878,7,8,P12|P3,P16|P8,P14|P15,true
3882,5,6,P10|P18,P2|P8,P11|P19,true
3883,6,7,P10|P12,P4|P6,P3|P5,true
3886,5,6,P2|P5,P1|P12,P19|P6,true
3888,8,9,P16|P5,P12|P14,P4|P7,true
3889,4,5,P18|P7,P11|P20,P12|P19,true
3893,7,8,P10|P7,P11|P16,P17|P9,true
3893,9,10,P12|P3,P4|P7,P18|P2,true
3895,3,4,P1|P4,P13|P6,P15|P9,true
3896,4,5,P12|P14,P19|P4,P18|P2,true
3899,4,5,P1|P13,P19|P3,P18|P20,true
3905,3,4,P15|P19,P2|P4,P17|P20,true
3906,2,3,P11|P7,P14|P3,P16|P6,true
3907,1,2,P10|P3,P14|P19,P17|P20,true
3907,9,10,P12|P16,P19|P2,P2|P9,true
3910,2,3,P13|P9,P16|P6,P4|P5,true
3910,5,6,P16|P17,P18|P4,P1|P8,true
3912,2,3,P10|P9,P4|P5,P11|P15,true
3912,4,5,P17|P6,P1|P18,P5|P8,true
3913,5,6,P16|P4,P1|P9,P14|P2,true
3915,3,4,P19|P6,P11|P7,P14|P5,true
3915,7,8,P7|P8,P17|P6,P12|P14,true
3916,7,8,P2|P6,P13|P19,P15|P8,true
3922,6,7,P12|P4,P14|P6,P15|P5,true
3925,1,2,P13|P20,P15|P17,P11|P3,true
3930,2,3,P14|P19,P1|P11,P10|P2,true
3931,8,9,P10|P11,P12|P14,P6|P9,true
3932,6,7,P12|P18,P16|P6,P11|P14,true
3933,2,3,P14|P20,P19|P9,P3|P4,true
3933,9,10,P11|P7,P1|P13,P12|P16,true
3934,9,10,P2|P6,P11|P18,P15|P7,true
3938,2,3,P5|P9,P11|P6,P15|P18,true
3938,7,8,P11|P5,P10|P17,P16|P4,true
3945,6,7,P10|P15,P1|P7,P18|P4,true
3947,8,9,P20|P9,P14|P15,P17|P3,true
3950,5,6,P13|P16,P12|P9,P10|P18,true
3950,7,8,P2|P8,P16|P6,P11|P5,true
3951,9,10,P14|P7,P2|P8,P13|P19,true
3953,4,5,P1|P2,P17|P7,P16|P20,true
3953,6,7,P19|P3,P20|P8,P15|P6,true
3953,7,8,P11|P14,P12|P17,P2|P7,true
3957,9,10,P14|P19,P1|P4,P11|P12,true
3958,4,5,P11|P7,P15|P8,P14|P9,true
3958,9,10,P12|P2,P11|P3,P19|P20,true
3959,2,3,P17|P18,P1|P2,P11|P16,true
3959,8,9,P14|P15,P11|P6,P12|P16,true
3960,2,3,P13|P17,P11|P20,P14|P4,true
3962,5,6,P13|P15,P2|P20,P1|P4,true
3962,7,8,P14|P7,P11|P5,P19|P6,true
3965,8,9,P7|P9,P1|P6,P13|P18,true
3966,5,6,P3|P6,P1|P16,P14|P19,true
3967,5,6,P3|P6,P4|P9,P14|P19,true
3969,6,7,P10|P6,P14|P4,P17|P9,true
3971,7,8,P10|P7,P1|P15,P4|P6,true
3973,9,10,P1|P13,P15|P3,P10|P8,true
3977,9,10,P12|P19,P13|P18,P14|P2,true
3979,4,5,P3|P8,P20|P4,P13|P5,true
